date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,usd_rate
10/15/2015,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.33,0.4567,140.8945
10/15/2015,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80.25,0.5697,140.8945
10/15/2015,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,62.1,0.4408,140.8945
10/15/2015,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84.12,0.5972,140.8945
10/15/2015,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.25,0.4561,140.8945
10/15/2015,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.6034,140.8945
10/15/2015,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,61.75,0.4383,140.8945
10/15/2015,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.6034,140.8945
10/15/2015,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.33,0.6058,140.8945
10/15/2015,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,59.79,0.4244,140.8945
10/15/2015,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.33,0.62,140.8945
10/15/2015,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,60.25,0.4277,140.8945
10/15/2015,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6176,140.8945
10/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.4,0.521,140.8945
10/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,64.8,0.46,140.8945
10/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6176,140.8945
10/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,92,0.6531,140.8945
10/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.6744,140.8945
10/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.8306,140.8945
10/15/2015,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.65,0.4944,140.8945
10/15/2015,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6176,140.8945
10/15/2015,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.42,0.6205,140.8945
11/15/2015,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,LKR,91.2,0.6421,142.0248
11/15/2015,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.6689,142.0248
11/15/2015,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.8238,142.0248
11/15/2015,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71,0.4999,142.0248
11/15/2015,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5985,142.0248
11/15/2015,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.45,0.4819,142.0248
11/15/2015,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84.38,0.5941,142.0248
11/15/2015,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.6,0.4619,142.0248
11/15/2015,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6125,142.0248
11/15/2015,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.3,0.4527,142.0248
11/15/2015,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,63.6,0.4478,142.0248
11/15/2015,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,83.33,0.5867,142.0248
11/15/2015,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.75,0.4559,142.0248
11/15/2015,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.83,0.6114,142.0248
11/15/2015,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.7,0.4555,142.0248
11/15/2015,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.67,0.6032,142.0248
11/15/2015,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.15,0.5009,142.0248
11/15/2015,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5985,142.0248
11/15/2015,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.15,0.4657,142.0248
11/15/2015,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,74,0.521,142.0248
11/15/2015,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.67,0.4764,142.0248
11/15/2015,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75,0.5281,142.0248
11/15/2015,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.67,0.4764,142.0248
11/15/2015,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,81.67,0.575,142.0248
11/15/2015,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.58,0.4899,142.0248
11/15/2015,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80,0.5633,142.0248
11/15/2015,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,82.5,0.5809,142.0248
11/15/2015,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.25,0.4594,142.0248
11/15/2015,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.65,0.4904,142.0248
11/15/2015,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5985,142.0248
11/15/2015,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.81,0.4634,142.0248
11/15/2015,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5985,142.0248
11/15/2015,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,61.7,0.4344,142.0248
11/15/2015,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.33,0.6008,142.0248
11/15/2015,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,63.75,0.4488,142.0248
11/15/2015,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84.75,0.5967,142.0248
11/15/2015,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.75,0.6108,142.0248
11/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.61,0.5394,142.0248
11/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,66.47,0.468,142.0248
11/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6125,142.0248
11/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.8238,142.0248
11/15/2015,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6125,142.0248
11/15/2015,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.67,0.6172,142.0248
12/15/2015,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.662,143.4483
12/15/2015,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.8153,143.4483
12/15/2015,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.05,0.516,143.4483
12/15/2015,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5923,143.4483
12/15/2015,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.05,0.4951,143.4483
12/15/2015,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84.65,0.5899,143.4483
12/15/2015,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.6,0.4571,143.4483
12/15/2015,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.33,0.6086,143.4483
12/15/2015,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.3,0.4551,143.4483
12/15/2015,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,83.05,0.5787,143.4483
12/15/2015,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80,0.5575,143.4483
12/15/2015,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84,0.5854,143.4483
12/15/2015,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.45,0.477,143.4483
12/15/2015,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6063,143.4483
12/15/2015,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.45,0.47,143.4483
12/15/2015,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.33,0.6016,143.4483
12/15/2015,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.85,0.5007,143.4483
12/15/2015,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5923,143.4483
12/15/2015,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.35,0.4693,143.4483
12/15/2015,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5923,143.4483
12/15/2015,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,74,0.5157,143.4483
12/15/2015,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,75,0.5226,143.4483
12/15/2015,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.67,0.4715,143.4483
12/15/2015,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,82,0.5714,143.4483
12/15/2015,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80,0.5575,143.4483
12/15/2015,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,82.65,0.576,143.4483
12/15/2015,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68.35,0.4763,143.4483
12/15/2015,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.45,0.5955,143.4483
12/15/2015,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.45,0.5955,143.4483
12/15/2015,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,63.9,0.4453,143.4483
12/15/2015,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85.88,0.5985,143.4483
12/15/2015,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,65.15,0.454,143.4483
12/15/2015,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5923,143.4483
12/15/2015,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,64.03,0.4462,143.4483
12/15/2015,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6063,143.4483
12/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,70.58,0.4918,143.4483
12/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6063,143.4483
12/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,90,0.6272,143.4483
12/15/2015,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.8153,143.4483
12/15/2015,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,73.55,0.5125,143.4483
12/15/2015,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6063,143.4483
12/15/2015,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.9,0.4871,143.4483
12/15/2015,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.8,0.6118,143.4483
1/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,86.28,0.6011,143.9403
1/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,93.67,0.6526,143.9403
1/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,96.8,0.6744,143.9403
1/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.6618,143.9403
1/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.8151,143.9403
2/15/2016,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,LKR,95,0.6626,143.9284
2/15/2016,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.816,143.9284
2/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.5,0.5266,143.9284
2/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,93.75,0.6539,143.9284
2/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,miscellaneous food,Sugar,KG,actual,Retail,LKR,101.25,0.7062,143.9284
2/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,68,0.4743,143.9284
2/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5928,143.9284
2/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.42,0.526,143.9284
2/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.5,0.6103,143.9284
2/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,miscellaneous food,Sugar,KG,actual,Retail,LKR,104.42,0.7283,143.9284
2/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,66.33,0.4626,143.9284
2/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84.5,0.5893,143.9284
2/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.5,0.4708,143.9284
2/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,80,0.558,143.9284
2/15/2016,Eastern,Batticaloa,Batticaloa,7.716667,81.7,miscellaneous food,Sugar,KG,actual,Retail,LKR,98.17,0.6847,143.9284
2/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,74.75,0.5213,143.9284
2/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.42,0.6097,143.9284
2/15/2016,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,miscellaneous food,Sugar,KG,actual,Retail,LKR,97.17,0.6777,143.9284
2/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.42,0.4981,143.9284
2/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.17,0.6079,143.9284
2/15/2016,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,miscellaneous food,Sugar,KG,actual,Retail,LKR,96,0.6695,143.9284
2/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.25,0.6015,143.9284
2/15/2016,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,miscellaneous food,Sugar,KG,actual,Retail,LKR,101.5,0.7079,143.9284
2/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.08,0.4679,143.9284
2/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.17,0.6079,143.9284
2/15/2016,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,miscellaneous food,Sugar,KG,actual,Retail,LKR,97,0.6765,143.9284
2/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,59,0.4115,143.9284
2/15/2016,North Western,Puttalam,Puttalam,8.038129,79.838146,miscellaneous food,Sugar,KG,actual,Retail,LKR,96.42,0.6725,143.9284
2/15/2016,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,74,0.5161,143.9284
2/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.17,0.4685,143.9284
2/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,76.25,0.5318,143.9284
2/15/2016,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,miscellaneous food,Sugar,KG,actual,Retail,LKR,99.08,0.6911,143.9284
2/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,80,0.558,143.9284
2/15/2016,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5928,143.9284
2/15/2016,Northern,Mannar,Mannar,8.983333,79.9,miscellaneous food,Sugar,KG,actual,Retail,LKR,100,0.6974,143.9284
2/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,76.67,0.5347,143.9284
2/15/2016,Northern,Mullattivu,Mulaitivu,9.268,80.815,miscellaneous food,Sugar,KG,actual,Retail,LKR,98.75,0.6887,143.9284
2/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,71.67,0.4998,143.9284
2/15/2016,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,85,0.5928,143.9284
2/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,72.67,0.5068,143.9284
2/15/2016,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,88.83,0.6196,143.9284
2/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,84,0.5859,143.9284
2/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,78.5,0.5475,143.9284
2/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6068,143.9284
2/15/2016,Southern,Galle,Galle,6.037199974,80.22450256,miscellaneous food,Sugar,KG,actual,Retail,LKR,98.71,0.6884,143.9284
2/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,69.5,0.4847,143.9284
2/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.21,0.6013,143.9284
2/15/2016,Southern,Hambantota,Hambantota,6.141300201,81.08159637,miscellaneous food,Sugar,KG,actual,Retail,LKR,94.67,0.6603,143.9284
2/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,77.25,0.5388,143.9284
2/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.42,0.6027,143.9284
2/15/2016,Southern,Matara,Matara,5.952000141,80.51570129,miscellaneous food,Sugar,KG,actual,Retail,LKR,93.17,0.6498,143.9284
2/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,75.42,0.526,143.9284
2/15/2016,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6068,143.9284
2/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.75,0.612,143.9284
2/15/2016,Uva,Moneragala,Monaragala,6.87469,81.23173,miscellaneous food,Sugar,KG,actual,Retail,LKR,100,0.6974,143.9284
2/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,86.72,0.6048,143.9284
2/15/2016,Western,Colombo,Colombo City,6.931944,79.847778,miscellaneous food,Sugar,KG,actual,Retail,LKR,97.88,0.6827,143.9284
2/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,76.75,0.5353,143.9284
2/15/2016,Western,Gampaha,Gampaha,7.081500053,79.97720337,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87,0.6068,143.9284
2/15/2016,Western,Kalutara,Kalutara,6.58739996,79.959198,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.67,0.6114,143.9284
3/15/2016,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,LKR,117,0.808,143.9594
3/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.67,0.4673,143.9594
3/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,92.17,0.6365,143.9594
3/15/2016,Central,Kandy,Kandy,7.29460001,80.59069824,miscellaneous food,Sugar,KG,actual,Retail,LKR,100.42,0.6935,143.9594
3/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,63.5,0.4385,143.9594
3/15/2016,Central,Matale,Matale,7.465357,80.624242,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,87.5,0.6043,143.9594
3/15/2016,Central,Matale,Matale,7.465357,80.624242,miscellaneous food,Sugar,KG,actual,Retail,LKR,97.83,0.6756,143.9594
3/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,70.33,0.4857,143.9594
3/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,91.17,0.6296,143.9594
3/15/2016,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,miscellaneous food,Sugar,KG,actual,Retail,LKR,102.75,0.7096,143.9594
3/15/2016,Eastern,Ampara,Ampara,7.283333,81.666667,cereals and tubers,Rice (long grain),KG,actual,Retail,LKR,67.5,0.4662,143.9594
